displayName,rankingSortRank,primaryPhotoThumb,location,aliasNames
University of New Mexico,87,https://www.usnews.com/dims4/USNEWS/c5388ab/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F2a%2F7a60869d82f635300e20054dbdb24a%2Fcollege-photo_21160.jpg,"Albuquerque, NM",
Binghamton University--SUNY,94,https://www.usnews.com/dims4/USNEWS/28819b6/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F4b%2Fe2c046fb1c3ae257f28abef818079c%2Fcollege-photo_21371.jpg,"Binghamton, NY",Binghamton University SUNY Binghamton Binghamton University SUNY
Brigham Young University--Provo,94,https://www.usnews.com/dims4/USNEWS/bc09aa2/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fe1%2F58%2Fa361e0ed4fddbfa09c59660f7b98%2F190822brigham-young-university-provo6.jpg,"Provo, UT",BYU Provo Brigham Young University Provo
George Mason University,94,https://www.usnews.com/dims4/USNEWS/60afc9d/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F17%2Fe5dab018c1e37b367bf01ebfad19a9%2F200522100resize.jpg,"Fairfax, VA",GMU
Howard University,94,https://www.usnews.com/dims4/USNEWS/93d58c9/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F82%2F7bbabaea5b47be61379d37af47e531%2FHowardUniversity-FoundersLibrary.jpg,"Washington, DC",HU
Kansas State University,94,https://www.usnews.com/dims4/USNEWS/3fea056/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fb1%2Fb6d8dc2ef55dc9b7953d02a9fa9104%2Fcollege-photo_14242.jpg,"Manhattan, KS",
Oklahoma State University,94,https://www.usnews.com/dims4/USNEWS/5ea90ec/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fe8%2Fe04da21560ee2dd2db580da410207b%2Fedmond_low.jpg,"Stillwater, OK",OSU
Texas Tech University,94,https://www.usnews.com/dims4/USNEWS/f3e4054/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fcf%2Fd066a587de2bfacbc707bc61a6dfda%2FTTU.Hero.Image.png,"Lubbock, TX",
"University of Maryland, Baltimore County",94,https://www.usnews.com/dims4/USNEWS/4cee04a/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F6c%2F746b06e545effec5a09e0b2e62d0f7%2Fcollege-photo_36071.jpg,"Baltimore, MD",UMBC University of Maryland Baltimore County
University of Missouri,94,https://www.usnews.com/dims4/USNEWS/cba0f99/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fac%2Fea309eb04f4ae7b44a52c496298468%2Fcollege-photo_36234.jpg,"Columbia, MO",Mizzou
Villanova University,94,https://www.usnews.com/dims4/USNEWS/08d0c83/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fac%2Fc5781ac26261fc6a4d9fa9a8477ddd%2Fcollege-photo_35418.jpg,"Villanova, PA",
Baylor University,104,https://www.usnews.com/dims4/USNEWS/3b19498/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F8b%2Ffa3e63d95c8d04d588236fa7237b3e%2Fcollege-photo_33114.jpg,"Waco, TX",
Clarkson University,104,https://www.usnews.com/dims4/USNEWS/177f01e/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2F65%2Fff%2F572555914f4f815d87159d4bf471%2F2022-graduate-commencement-21-1.jpg,"Potsdam, NY",
CUNY--City College,104,https://www.usnews.com/dims4/USNEWS/ce297b4/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fdc%2F92c8f6868242a02f5a5c8302803826%2Fcollege-photo_6100.jpg,"New York, NY",CUNY City College CUNY City College
Florida A&M University -- Florida State University College of Engineering,104,,FL,
Indiana University-Purdue University--Indianapolis,104,https://www.usnews.com/dims4/USNEWS/a01e0a9/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fad%2F105679e1b3fba5313bcaa721a19711%2F20160714_Campus_Center_Night_LK-121.jpg,"Indianapolis, IN",IUPUI Indiana University-Purdue University Indianapolis Indiana University Purdue University Indianapolis
Louisiana State University--Baton Rouge,104,https://www.usnews.com/dims4/USNEWS/4038914/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F8e%2F7768f4b049a11810e6eb61ccc8bf36%2Fcollege-photo_33084.jpg,"Baton Rouge, LA",LSU Baton Rouge Louisiana State University Baton Rouge Louisiana State University Baton Rouge
Mississippi State University,104,https://www.usnews.com/dims4/USNEWS/5cfc38c/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F7f%2F61f2e669e17f1fa5b20f30cbb1e9ae%2Fcollege-photo_8631.jpg,"Mississippi State, MS",
San Diego State University,104,https://www.usnews.com/dims4/USNEWS/18908b0/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2Fd0%2F65%2F8a69cd6b4bea83b27cc6d5020342%2Fsdsu-custom-hero-1920x760px.jpg,"San Diego, CA",SDSU
Southern Methodist University,104,https://www.usnews.com/dims4/USNEWS/fcb74b8/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2F39%2Fda%2F69d9ea624249ad57aa9f8274d0e1%2Fsmu-hero-image-1920x760.jpg,"Dallas, TX",SMU
Tulane University,104,https://www.usnews.com/dims4/USNEWS/f49c505/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fa3%2F27198a7ba9d4c2909e318d3da75173%2Fcollege-photo_34989.jpg,"New Orleans, LA",
University of Alabama,104,https://www.usnews.com/dims4/USNEWS/1e5ddbd/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Ff5%2Ff5%2Fc151160f43f69ca6ea9587abe22a%2F190830university-of-alabama0.jpg,"Tuscaloosa, AL",
University of Arkansas,104,https://www.usnews.com/dims4/USNEWS/c86738f/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F34%2F5344e8b46d580ced69018363e831e9%2Fcollege-photo_22755.jpg,"Fayetteville, AR",
University of Georgia,104,https://www.usnews.com/dims4/USNEWS/1b3a21f/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fa9%2F59d77fa64379a3d601d963e68dadf3%2Fcollege-photo_28433.jpg,"Athens, GA",UGA
University of Kentucky,104,https://www.usnews.com/dims4/USNEWS/6ac5ab6/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fcc%2F8ff23e604e39fdb0f946d4ac03727d%2Fcollege-photo_21807.jpg,"Lexington, KY",
University of Miami,104,https://www.usnews.com/dims4/USNEWS/b69c02d/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F8d%2F3ab1f0d8509a33f8dec799faccdded%2Fcollege-photo_11206.jpg,"Coral Gables, FL",
University of Oklahoma,104,https://www.usnews.com/dims4/USNEWS/34a922a/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F05%2F2dc988b4a19627c434b183045500aa%2Fcollege-photo_13004.jpg,"Norman, OK",
University of South Carolina,104,https://www.usnews.com/dims4/USNEWS/2361c54/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F6a%2F3c1a5c49f439c1cc21106a7981155b%2Fcollege-photo_19707.jpg,"Columbia, SC",USC
University of South Florida,104,https://www.usnews.com/dims4/USNEWS/a511480/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Ff9%2F13afce02d3e80810dced80083ce23c%2F20170818-USF-HUDDLE_%26_USF_PHOTO-22.jpg,"Tampa, FL",
The University of Texas at Arlington,104,https://www.usnews.com/dims4/USNEWS/639e352/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F14%2Fcc9bd7496455b443ec3ed9d7ea4d26%2Fcollege-photo_21959.jpg,"Arlington, TX",UT Arlington University of Texas Arlington
Boise State University,123,https://www.usnews.com/dims4/USNEWS/bcebe4e/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F48%2Ff2418041fe6fc3e498cf26fb0d9519%2FBoiseState_17_18_0065.jpg,"Boise, ID",
Marquette University,123,https://www.usnews.com/dims4/USNEWS/f319cb0/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F60%2F92652cf37cd44afa31adbfb4c9b7a3%2Fcollege-photo_7947.jpg,"Milwaukee, WI",
New Mexico State University,123,https://www.usnews.com/dims4/USNEWS/a64e984/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F11%2Fe41e2d49565505ca3995024f5b7e73%2Fcollege-photo_15275.jpg,"Las Cruces, NM",NMSU
Santa Clara University,123,https://www.usnews.com/dims4/USNEWS/4b73f6b/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F65%2F239a8254f5a651654163bad9fee55a%2FJL160917_4111_CampusBeauty_0259.jpg,"Santa Clara, CA",
Temple University,123,https://www.usnews.com/dims4/USNEWS/ee91559/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F42%2Fa5f3b9b7ae7fd41a960451771124c0%2Fcollege-photo_21951.jpg,"Philadelphia, PA",
University of Alabama at Huntsville,123,https://www.usnews.com/dims4/USNEWS/5511b78/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F5f%2F3e2efe29c31df901c9d4e88e3e31e1%2Fcollege-photo_30379.jpg,"Huntsville, AL",University of Alabama Huntsville
"University of California, Merced",123,https://www.usnews.com/dims4/USNEWS/75b4dbe/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F3a%2F7d27c65e9b048bc5df00a8b252c85e%2Fcrop-g-UCM_Campus_2020_DB_057_e.jpg,"Merced, CA",
University of Dayton,123,https://www.usnews.com/dims4/USNEWS/ebdc8e4/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F3d%2F62d00da6aed164ca2540c6c42a4841%2FUDayton_1.jpg,"Dayton, OH",
University of New Hampshire,123,https://www.usnews.com/dims4/USNEWS/0d3eca4/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fde%2F9b3ac6e109f791ca921b8ea352543b%2Fcollege-photo_27971.jpg,"Durham, NH",UNH
University of Wisconsin--Milwaukee,123,,"Milwaukee, WI",University of Wisconsin Milwaukee
Utah State University,123,https://www.usnews.com/dims4/USNEWS/80919a5/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F7b%2Fc40b44554d932d1967bd0b155c30b5%2FUtah_State_University-10.jpg,"Logan, UT",
Virginia Commonwealth University,123,https://www.usnews.com/dims4/USNEWS/5343416/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F60%2Ff2%2Fc474c46a44eea59b2bc454d687d9%2Fvcu-instituteforcontemporaryart.png,"Richmond, VA",VCU
Wayne State University,123,https://www.usnews.com/dims4/USNEWS/845fa5c/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F1e%2Fb636c25d90821b1a0c2719d447ec1c%2Fcollege-photo_1083.jpg,"Detroit, MI",
West Virginia University,123,https://www.usnews.com/dims4/USNEWS/5ec3d15/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2F50%2Fc9%2Fc6413bd741b59eca6d0931694544%2Fcropped38206-s-bfp-0455.jpg,"Morgantown, WV",WVU
Florida International University,137,https://www.usnews.com/dims4/USNEWS/fb36b65/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fa2%2F2dc99dc14a7b3a372776a3bc7957ff%2FScreen_Shot_2020-09-30_at_5.12.32_PM.png,"Miami, FL",FIU
Ohio University,137,https://www.usnews.com/dims4/USNEWS/97d49b1/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F2e%2Ff3588f8b4464b8c6a3f215f4213eff%2F20120604class_gateway_bws.jpg,"Athens, OH",OU
Rowan University,137,https://www.usnews.com/dims4/USNEWS/4215468/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F30%2F452309eaf9fa3da4f84d50255743d1%2FRowan-Biomedical_Eng_Contact_Drug_Delivery_012.jpg,"Glassboro, NJ",
South Dakota School of Mines and Technology,137,,"Rapid City, SD",
University of Alabama at Birmingham,137,https://www.usnews.com/dims4/USNEWS/9454090/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F30%2F09a5b34c4fa3a81530dcb48b57fc70%2Fcollege-photo_12935.jpg,"Birmingham, AL",UAB University of Alabama Birmingham
University of Hawaii at Manoa,137,https://www.usnews.com/dims4/USNEWS/35d791f/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Ff9%2F1a980f168271a41b9f43a932298607%2FHawaii_Hall_4MB.jpg,"Honolulu, HI",UH Manoa University of Hawaii Manoa
University of Louisville,137,https://www.usnews.com/dims4/USNEWS/1792c7a/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F55%2Fb5e0ba054b3c201e11a2742b464e96%2Fcollege-photo_2740.jpg,"Louisville, KY",
University of Massachusetts--Dartmouth,137,https://www.usnews.com/dims4/USNEWS/b421ea7/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fca%2F3f30ad1ad7cd8ed16df7648d2a1194%2Fcollege-photo_33772.jpg,"North Dartmouth, MA",UMass University of Massachusetts Dartmouth
University of Massachusetts--Lowell,137,https://www.usnews.com/dims4/USNEWS/9c62837/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fff%2F6037107e2b079d7f4557cdf0894b43%2Faerial-lowell.jpg,"Lowell, MA",UMass University of Massachusetts Lowell
"University of Nevada, Reno",137,https://www.usnews.com/dims4/USNEWS/4ac0f8b/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fbc%2F384233eb0572d4b4cbd9ffde05c7ba%2Fcollege-photo_20610.jpg,"Reno, NV",University of Nevada Reno
University of North Carolina--Charlotte,137,https://www.usnews.com/dims4/USNEWS/4a3fe24/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2F36%2Fbd%2F06f163e14632822728f0b5e3e38e%2Fhero-image.png,"Charlotte, NC",UNC University of North Carolina Charlotte
University of Rhode Island,137,https://www.usnews.com/dims4/USNEWS/004713b/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F2e%2F59556432de86ff4f1ed552cdbfca20%2Fcollege-photo_1461.jpg,"Kingston, RI",URI
University of Vermont,137,https://www.usnews.com/dims4/USNEWS/af8dd9a/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F5f%2F51f1f719f3b97f038f11f900e05e03%2Fcollege-photo_943.jpg,"Burlington, VT",UVM
California State University--Long Beach,150,https://www.usnews.com/dims4/USNEWS/341258c/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F6e%2F7c383f8071dbdf27bf5039cfea27f5%2FGo-Beach_046.jpg,"Long Beach, CA",Cal State University Long Beach California State University Long Beach
Florida Institute of Technology,150,https://www.usnews.com/dims4/USNEWS/6af7fbb/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2Ff7%2F68%2F7f14289f4df09ba7f7206f7afb32%2Foec-crop.png,"Melbourne, FL",Florida Tech
Louisiana Tech University,150,https://www.usnews.com/dims4/USNEWS/9769a9c/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F09%2Ffce573bc2f51ec669b6c7dac7a74ef%2Fcollege-photo_34731.jpg,"Ruston, LA",
Montana State University,150,https://www.usnews.com/dims4/USNEWS/60216a8/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fe4%2F3f15b8579684f5917c648d322d3504%2Fcollege-photo_34544.jpg,"Bozeman, MT",MSU
North Carolina Agricultural and Technical State University,150,https://www.usnews.com/dims4/USNEWS/74398f8/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fa6%2F97fb4ce49473d9d4b7e79de234a7c4%2Fcollege-photo_12397.jpg,"Greensboro, NC",North Carolina A & T State University North Carolina A and T State University
Old Dominion University,150,https://www.usnews.com/dims4/USNEWS/963ef54/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F09%2Faf147efe89bfbcc011769f8883070f%2Fcollege-photo_31648.jpg,"Norfolk, VA",ODU
Saint Louis University,150,https://www.usnews.com/dims4/USNEWS/e93a048/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fae%2F6935980fac0ae17639b20b2733fcb5%2FClock-Tower.jpg,"St. Louis, MO",St Louis University Saint Louis University
University of Colorado Colorado Springs,150,https://www.usnews.com/dims4/USNEWS/ccb6892/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F1d%2Fa32236987b092b422232ec8ad297d3%2Fcollege-photo_24979.jpg,"Colorado Springs, CO",UCCS University of Colorado Colorado Springs
University of Maine,150,https://www.usnews.com/dims4/USNEWS/d2bcaca/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F6b%2F9e2ff6b47373c836f1890e73dd97f0%2F1-UMaine_default.jpg,"Orono, ME",UMaine
University of Michigan--Dearborn,150,https://www.usnews.com/dims4/USNEWS/630f24f/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F35%2F873c8648051feea7b44af3b7d8c766%2Fcollege-photo_17137.jpg,"Dearborn, MI",UM University of Michigan Dearborn
University of Mississippi,150,https://www.usnews.com/dims4/USNEWS/f6e61ab/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fd9%2F65d1ab859c99e837d4a16f1b1e41b2%2Fcollege-photo_19940.jpg,"University, MS",Ole Miss
"University of Nevada, Las Vegas",150,https://www.usnews.com/dims4/USNEWS/c3acff6/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F7d%2F9d97b74f7b835966dad6f584b87900%2Fcollege-photo_13482.jpg,"Las Vegas, NV",UNLV University of Nevada Las Vegas
University of Texas at San Antonio,150,https://www.usnews.com/dims4/USNEWS/b8d46dd/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F98%2F8afc42e6c7b2f43b956d6c8e72bb1c%2FUTSA_Hero_JohnPeace_aerial-WebQuality.jpg,"San Antonio, TX",University of Texas San Antonio
Wichita State University,150,,"Wichita, KS",
Wright State University,150,,"Dayton, OH",
The Catholic University of America,165,https://www.usnews.com/dims4/USNEWS/3536412/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2F5f%2F59%2F7e419cfa4a8db1e7314bdfb6aafb%2F210730-73021-heroimagepng-submitted.png,"Washington, DC",CUA
Florida Atlantic University,165,https://www.usnews.com/dims4/USNEWS/4968caa/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F94%2F43312647f96d895292321e35f4f5ad%2Ffau_37368267.jpg,"Boca Raton, FL",
Idaho State University,165,,"Pocatello, ID",
Morgan State University,165,,"Baltimore, MD",
New Mexico Tech,165,,"Socorro, NM",New Mexico Tech NMT
North Dakota State University,165,https://www.usnews.com/dims4/USNEWS/3962ea0/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F52%2F64987e83b20baca0ce8437020a6bad%2Fcollege-photo_28974.jpg,"Fargo, ND",
Northern Arizona University,165,https://www.usnews.com/dims4/USNEWS/b063efb/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F3a%2Fad9de107d6bdb77c34bfbeae9677fb%2FDJI_0015SummerDrone05152020.jpg,"Flagstaff, AZ",NAU
Portland State University,165,https://www.usnews.com/dims4/USNEWS/0585fb4/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fa9%2F4947131aa4995c8ba4f001ec972b0a%2Fcollege-photo_5569.jpg,"Portland, OR",PSU
Tennessee Tech University,165,https://www.usnews.com/dims4/USNEWS/5d03e06/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F73%2F572381fc3b005a0cc3313798904bbf%2FStock_Campus_Drone_23AUG19_00008.jpg,"Cookeville, TN",
Tuskegee University,165,https://www.usnews.com/dims4/USNEWS/296210f/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F4c%2F7f82fdaf5392130d1f96272ff9f11b%2Fcollege-photo_16996.jpg,"Tuskegee, AL",
The University of Akron,165,https://www.usnews.com/dims4/USNEWS/b4a8baa/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fd7%2F491a524e8e8a0d560e024d7a02a6b5%2Fcollege-photo_6839.jpg,"Akron, OH",
University of Alaska--Fairbanks,165,https://www.usnews.com/dims4/USNEWS/01f3fb2/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F96%2F6ee7fde182addfa4ee33ed33132381%2Fcollege-photo_9352.jpg,"Fairbanks, AK",University of Alaska Fairbanks
University of Colorado Denver,165,https://www.usnews.com/dims4/USNEWS/32b3f73/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2F54%2F1b%2F897eadfe41a3899f1d9c4aef1742%2Fdenver-skyline-1.jpg,"Denver, CO",UC Denver University of Colorado Denver
University of Denver,165,https://www.usnews.com/dims4/USNEWS/b612f9c/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Ffc%2F5db9ea576bbc8b7ee65b92004ff322%2FNews_and_World_report_1.jpg,"Denver, CO",DU
University of Idaho,165,https://www.usnews.com/dims4/USNEWS/2056070/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2Fd8%2F2e%2F55eb7f1e43fd90528f0c8c60851c%2Fidaho-hero-fy21-403002576-mh07-0018.jpg,"Moscow, ID",
University of Memphis,165,https://www.usnews.com/dims4/USNEWS/e789bc5/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2Fe9%2F8b%2Fc6cde5a54707b306dda667407206%2F210806-submitted.jpg,"Memphis, TN",
University of North Texas,165,https://www.usnews.com/dims4/USNEWS/50ad72a/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F7e%2Fc5614ec3307139b6d81f1e82f9e0e4%2FNorth_Hurley_Administration_Building_Aerial-1001.jpg,"Denton, TX",
The University of Texas at El Paso,165,https://www.usnews.com/dims4/USNEWS/8bc2f17/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fc0%2Fcfc26037f670c744dd045376b22fda%2Fcollege-photo_6429.jpg,"El Paso, TX",UTEP University of Texas El Paso
University of Wyoming,165,,"Laramie, WY",
Alfred University,184,https://www.usnews.com/dims4/USNEWS/c83ed0a/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fee%2F4e321461cacf89a9bdfb597f6d9ec1%2Fcollege-photo_25069.jpg,"Alfred, NY",
Cleveland State University,184,https://www.usnews.com/dims4/USNEWS/ea2e6a2/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Ffa%2F9cc50b21ae83b93c9505a1532c715e%2Fcollege-photo_22561.jpg,"Cleveland, OH",CSU
Lawrence Technological University,184,https://www.usnews.com/dims4/USNEWS/2dcd4dc/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F07%2F08d2880e5cef2b76775bf532450814%2FLester_100919_1350.jpg,"Southfield, MI",Lawrence Tech
South Dakota State University,184,https://www.usnews.com/dims4/USNEWS/57c8d98/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fa1%2Fa62caf4617c6d3c133d4e08530dc98%2Fcollege-photo_20305.jpg,"Brookings, SD",
Southern Illinois University--Carbondale,184,https://www.usnews.com/dims4/USNEWS/3f29f99/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F63%2Fb652e36587ae7571e3909bb77fb751%2Fcollege-photo_11308.jpg,"Carbondale, IL",Southern Illinois University Carbondale Southern Illinois University Carbondale
SUNY College of Environmental Science and Forestry,184,https://www.usnews.com/dims4/USNEWS/a3132ee/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F65%2Fab08757e1416c87923d6bd5d762ad6%2Fcollege-photo_29342.jpg,"Syracuse, NY",SUNY ESF
SUNY Polytechnic Institute--Utica/Albany,184,https://www.usnews.com/dims4/USNEWS/30a2f12/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F02%2Ff1b1402cb4e560390b0be2bfcccbab%2FStudentCenterwithWildcat.jpg,"Utica, NY",SUNY Institute of Technology--Utica/Rome SUNY Institute of Technology Utica Rome
University of Arkansas at Little Rock,184,https://www.usnews.com/dims4/USNEWS/4d0c6af/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F7f%2Fd5183ebe354ae8427a007e1382f9d7%2Fcollege-photo_24365.jpg,"Little Rock, AR",University of Arkansas Little Rock
University of North Dakota,184,https://www.usnews.com/dims4/USNEWS/81ec28b/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F37%2Fc4d07c59cd3dc3484b1b1fd155bf98%2FHERO-190828-first-day-8183.jpg,"Grand Forks, ND",
University of Tennessee at Chattanooga,184,https://www.usnews.com/dims4/USNEWS/1d73d72/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fb2%2F58913bdeefc24159a0489e204c436b%2Fcollege-photo_11489.jpg,"Chattanooga, TN",University of Tennessee Chattanooga
