displayName,rankingSortRank,primaryPhotoThumb,location,aliasNames
University of Maine,93,https://www.usnews.com/dims4/USNEWS/d2bcaca/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F6b%2F9e2ff6b47373c836f1890e73dd97f0%2F1-UMaine_default.jpg,"Orono, ME",UMaine
University of Massachusetts--Dartmouth,93,https://www.usnews.com/dims4/USNEWS/b421ea7/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fca%2F3f30ad1ad7cd8ed16df7648d2a1194%2Fcollege-photo_33772.jpg,"North Dartmouth, MA",UMass University of Massachusetts Dartmouth
University of Missouri--Kansas City,93,https://www.usnews.com/dims4/USNEWS/dfd96e1/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F97%2F785117f3a2b4aa263f529218af68bc%2Fcollege-photo_22581.jpg,"Kansas City, MO",UMKC University of Missouri Kansas City
University of New Hampshire,93,https://www.usnews.com/dims4/USNEWS/0d3eca4/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fde%2F9b3ac6e109f791ca921b8ea352543b%2Fcollege-photo_27971.jpg,"Durham, NH",UNH
University of Portland,93,https://www.usnews.com/dims4/USNEWS/3e746e6/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Ff5%2Fed6cf7c8e4831e31fb39110480c7ef%2Fcollege-photo_35505.jpg,"Portland, OR",UP
University of Vermont,93,https://www.usnews.com/dims4/USNEWS/af8dd9a/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F5f%2F51f1f719f3b97f038f11f900e05e03%2Fcollege-photo_943.jpg,"Burlington, VT",UVM
University of Wisconsin--Eau Claire,93,https://www.usnews.com/dims4/USNEWS/bcaeeff/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fa0%2F9a82a569ebd76fd281eba69898e8ef%2Fcollege-photo_33578.jpg,"Eau Claire, WI",University of Wisconsin Eau Claire
Washington State University,93,https://www.usnews.com/dims4/USNEWS/c35e3b7/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F99%2F7a961effc21d2b440fab065b5dc6b1%2Fcollege-photo_8117.jpg,"Pullman, WA",
West Virginia University,93,https://www.usnews.com/dims4/USNEWS/5ec3d15/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2F50%2Fc9%2Fc6413bd741b59eca6d0931694544%2Fcropped38206-s-bfp-0455.jpg,"Morgantown, WV",WVU
Boise State University,112,https://www.usnews.com/dims4/USNEWS/bcebe4e/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F48%2Ff2418041fe6fc3e498cf26fb0d9519%2FBoiseState_17_18_0065.jpg,"Boise, ID",
Brigham Young University--Provo,112,https://www.usnews.com/dims4/USNEWS/bc09aa2/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fe1%2F58%2Fa361e0ed4fddbfa09c59660f7b98%2F190822brigham-young-university-provo6.jpg,"Provo, UT",BYU Provo Brigham Young University Provo
California State University--Los Angeles,112,https://www.usnews.com/dims4/USNEWS/c0b6038/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Ff6%2Fc3acecab847f8f41c70f675216ac38%2Fcollege-photo_34831.jpg,"Los Angeles, CA",Cal State University Los Angeles California State University Los Angeles Cal State LA CSULA
CUNY--Hunter College,112,,"New York, NY",CUNY Hunter College CUNY Hunter College
Drexel University,112,https://www.usnews.com/dims4/USNEWS/7fc6b2b/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fcd%2Ff35e75d608aaf118054bf4c91d82af%2Fcollege-photo_12760.jpg,"Philadelphia, PA",
Florida International University,112,https://www.usnews.com/dims4/USNEWS/fb36b65/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fa2%2F2dc99dc14a7b3a372776a3bc7957ff%2FScreen_Shot_2020-09-30_at_5.12.32_PM.png,"Miami, FL",FIU
Georgia College & State University,112,https://www.usnews.com/dims4/USNEWS/7661d5c/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F95%2F68bcf3bc45e80a9e7e3389e3481f07%2Fcollege-photo_34441.jpg,"Milledgeville, GA",
Kent State University,112,https://www.usnews.com/dims4/USNEWS/53aa95e/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fdb%2F08c9af43bf051a1dbed77382f1f5f6%2FCAMPUS-B0B_0985.jpg,"Kent, OH",
New Mexico State University,112,https://www.usnews.com/dims4/USNEWS/a64e984/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F11%2Fe41e2d49565505ca3995024f5b7e73%2Fcollege-photo_15275.jpg,"Las Cruces, NM",NMSU
North Dakota State University,112,https://www.usnews.com/dims4/USNEWS/3962ea0/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F52%2F64987e83b20baca0ce8437020a6bad%2Fcollege-photo_28974.jpg,"Fargo, ND",
Pace University,112,https://www.usnews.com/dims4/USNEWS/e190432/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F74%2F8a5382560ae46b6eeb0b2c0ebf1d68%2Fcollege-photo_37306.jpg,"New York, NY",
Purdue University--West Lafayette,112,https://www.usnews.com/dims4/USNEWS/f8bed07/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F1b%2F10e3ffe142fb8c23d5128df1de75a2%2Fcollege-photo_3097.jpg,"West Lafayette, IN",Purdue University West Lafayette Purdue University West Lafayette
Samford University,112,https://www.usnews.com/dims4/USNEWS/382a971/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F22%2Fa990aa37078c714b185ad43655c697%2Fcollege-photo_8613.jpg,"Birmingham, AL",
Seattle University,112,https://www.usnews.com/dims4/USNEWS/c528f22/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fd4%2Fe54477b2df6447c376dfc30f9898f4%2FSeattleU-53.JPG,"Seattle, WA",SU
Temple University,112,https://www.usnews.com/dims4/USNEWS/ee91559/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F42%2Fa5f3b9b7ae7fd41a960451771124c0%2Fcollege-photo_21951.jpg,"Philadelphia, PA",
University of Alabama at Huntsville,112,https://www.usnews.com/dims4/USNEWS/5511b78/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F5f%2F3e2efe29c31df901c9d4e88e3e31e1%2Fcollege-photo_30379.jpg,"Huntsville, AL",University of Alabama Huntsville
University of Arkansas,112,https://www.usnews.com/dims4/USNEWS/c86738f/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F34%2F5344e8b46d580ced69018363e831e9%2Fcollege-photo_22755.jpg,"Fayetteville, AR",
University of Houston,112,https://www.usnews.com/dims4/USNEWS/ced7483/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F0e%2Fbc2b83427550af141aa26c40835fab%2FCampus_Buildings_Night_Pano_19NOV19_00025A.JPG,"Houston, TX",
University of Massachusetts--Lowell,112,https://www.usnews.com/dims4/USNEWS/9c62837/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fff%2F6037107e2b079d7f4557cdf0894b43%2Faerial-lowell.jpg,"Lowell, MA",UMass University of Massachusetts Lowell
University of Missouri--St. Louis,112,https://www.usnews.com/dims4/USNEWS/0e603d0/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fe5%2Fc39f9cc82cf2fc38215d70cd70a989%2Fcollege-photo_6729.jpg,"St. Louis, MO",University of Missouri St. Louis
University of North Dakota,112,https://www.usnews.com/dims4/USNEWS/81ec28b/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F37%2Fc4d07c59cd3dc3484b1b1fd155bf98%2FHERO-190828-first-day-8183.jpg,"Grand Forks, ND",
University of Northern Colorado,112,https://www.usnews.com/dims4/USNEWS/3cfa165/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2Ff5%2Ff4%2F124acda243b0aae3ca9278868f35%2Fcentralcampusfall.jpg,"Greeley, CO",
The University of Texas at Tyler,112,,"Tyler, TX",University of Texas Tyler
Brigham Young University--Idaho,135,,"Rexburg, ID",BYU Idaho Brigham Young University Idaho
California State University--Long Beach,135,https://www.usnews.com/dims4/USNEWS/341258c/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F6e%2F7c383f8071dbdf27bf5039cfea27f5%2FGo-Beach_046.jpg,"Long Beach, CA",Cal State University Long Beach California State University Long Beach
Georgia State University,135,https://www.usnews.com/dims4/USNEWS/dc4b8d0/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fa9%2F5942691c71130f339cc2228fffbdf1%2Fcollege-photo_17339.jpg,"Atlanta, GA",
Illinois State University,135,https://www.usnews.com/dims4/USNEWS/4223d3e/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F03%2Fb82c56888c518ee8daad97bb3e1aba%2Fcollege-photo_16342.jpg,"Normal, IL",
Indiana State University,135,https://www.usnews.com/dims4/USNEWS/dfbe140/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F95%2F16c52ccdfb5603f041c0204757a73d%2Fcollege-photo_13911.jpg,"Terre Haute, IN",
Mercer University,135,https://www.usnews.com/dims4/USNEWS/1c36d23/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F0f%2F30b2cd8814d187a42334cdbdb2b157%2Fcollege-photo_30670.jpg,"Macon, GA",
Purdue University--Northwest,135,,"Hammond, IN",
Quinnipiac University,135,https://www.usnews.com/dims4/USNEWS/c7d496f/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F4f%2Fe1aaab103d3e950e698d0d7a02acfe%2F20181025-fall-quad-001.jpg,"Hamden, CT",
San Francisco State University,135,https://www.usnews.com/dims4/USNEWS/9c58f80/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fed%2F52f747724892026e785432de62029a%2Fcollege-photo_15186.jpg,"San Francisco, CA",SFSU
University of Michigan--Flint,135,https://www.usnews.com/dims4/USNEWS/e32358b/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Ff4%2F4271ccd2f8993793fcafa086dd114d%2Fcollege-photo_26369.jpg,"Flint, MI",UM University of Michigan Flint
"University of Nevada, Reno",135,https://www.usnews.com/dims4/USNEWS/4ac0f8b/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fbc%2F384233eb0572d4b4cbd9ffde05c7ba%2Fcollege-photo_20610.jpg,"Reno, NV",University of Nevada Reno
University of Scranton,135,https://www.usnews.com/dims4/USNEWS/affdbdd/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F6f%2Fd2c993a5b1df68f8a329caeb218da0%2Fcollege-photo_13758.jpg,"Scranton, PA",
University of South Dakota,135,https://www.usnews.com/dims4/USNEWS/923d367/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F40%2F283ba0f6130b61626510cf969ad3d7%2Fcollege-photo_5537.jpg,"Vermillion, SD",
University of Southern Mississippi,135,,"Hattiesburg, MS",
University of Tennessee at Chattanooga,135,https://www.usnews.com/dims4/USNEWS/1d73d72/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fb2%2F58913bdeefc24159a0489e204c436b%2Fcollege-photo_11489.jpg,"Chattanooga, TN",University of Tennessee Chattanooga
The University of Texas at Arlington,135,https://www.usnews.com/dims4/USNEWS/639e352/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F14%2Fcc9bd7496455b443ec3ed9d7ea4d26%2Fcollege-photo_21959.jpg,"Arlington, TX",UT Arlington University of Texas Arlington
University of Wisconsin--Oshkosh,135,,"Oshkosh, WI",University of Wisconsin Oshkosh
University of Wyoming,135,,"Laramie, WY",
Augusta University,153,,"Augusta, GA",
Ball State University,153,https://www.usnews.com/dims4/USNEWS/d148466/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fc6%2F7c4b63f23cb00467ffffbf01e50ed7%2Fcollege-photo_1385.jpg,"Muncie, IN",
Belmont University,153,https://www.usnews.com/dims4/USNEWS/a50c26d/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fe4%2Fe6%2Fa422be6b4ed993f936b7fc9d3ccf%2F190816belmont-university1.jpg,"Nashville, TN",
Bryan College of Health Sciences,153,,"Lincoln, NE",
California State University--Fullerton,153,https://www.usnews.com/dims4/USNEWS/cc439d9/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Ff7%2F2f1ba4a38bd2d4a8d7fb7f634f4947%2Fcollege-photo_23456.jpg,"Fullerton, CA",Cal State University Fullerton California State University Fullerton
"California State University, Sacramento",153,,"Sacramento, CA",Cal State University Sacramento Sac State California State University Sacramento Sacramento State
The College of New Jersey,153,https://www.usnews.com/dims4/USNEWS/2446aaf/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fa7%2F60c6b66fc9e72fc4c9e35bf446833a%2F190805_Aerial_Photography_Jennings0002.jpg,"Ewing, NJ",
East Tennessee State University,153,,"Johnson City, TN",ETSU
Goldfarb School of Nursing at Barnes-Jewish College,153,https://www.usnews.com/dims4/USNEWS/b08ff5e/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fd4%2F35f201608c7aa9b2274b9ebc3b448c%2Fcollege-photo_11906.jpg,"Saint Louis, MO",Goldfarb School of Nursing at Barnes Jewish College
Old Dominion University,153,https://www.usnews.com/dims4/USNEWS/963ef54/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F09%2Faf147efe89bfbcc011769f8883070f%2Fcollege-photo_31648.jpg,"Norfolk, VA",ODU
Pennsylvania College of Health Sciences,153,,"Lancaster, PA",
Sacred Heart University,153,https://www.usnews.com/dims4/USNEWS/50c64f2/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F91%2F988116e9bc3d1c2f00164522f22178%2FSHU_Upper_Quad_1400x500.jpg,"Fairfield, CT",
Saint Anselm College,153,https://www.usnews.com/dims4/USNEWS/de5fe96/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F4a%2Fd59bcc15ed5426b1e534b1439088ac%2Fcollege-photo_11794.jpg,"Manchester, NH",St Anselm College Saint Anselm College
Samuel Merritt University,153,,"Oakland, CA",
Texas A&M University--Corpus Christi,153,https://www.usnews.com/dims4/USNEWS/b46de02/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fd5%2F88fddf006966824e33e0653ab3ceaa%2Fcollege-photo_17049.jpg,"Corpus Christi, TX",Texas A & M University--Corpus Christi Texas A and M University--Corpus Christi Texas A&M University Corpus Christi
Texas Tech University Health Sciences Center-El Paso,153,,"El Paso, TX",
University of North Carolina--Wilmington,153,https://www.usnews.com/dims4/USNEWS/5864b52/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2F09%2Fe4%2Fbc3f6550447cae20421ea3701d2b%2F210825-submitted.jpg,"Wilmington, NC",UNC University of North Carolina Wilmington
University of Wisconsin--Green Bay,153,https://www.usnews.com/dims4/USNEWS/5e7a345/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F31%2Fa2b26853e0222935460ed87bcb40ac%2Fcollege-photo_29026.jpg,"Green Bay, WI",University of Wisconsin Green Bay
Valparaiso University,153,https://www.usnews.com/dims4/USNEWS/617f642/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fd9%2F62cdb0e69f3a62215a29a694be8e1a%2Fcollege-photo_11634.jpg,"Valparaiso, IN",Valpo
Appalachian State University,172,https://www.usnews.com/dims4/USNEWS/f6f1cee/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F52%2F62cb9b7517388be2f751cc428ce4b4%2FGood_morning_1.jpg,"Boone, NC",
Augustana University,172,https://www.usnews.com/dims4/USNEWS/c4973d6/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F40%2F2ebe8380bf7b89a29309335bcd0352%2Fcollege-photo_28637.jpg,"Sioux Falls, SD",
Azusa Pacific University,172,https://www.usnews.com/dims4/USNEWS/4b052d3/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fa2%2F6acb6e86472d5dda026df52099f2df%2Fcollege-photo_11672.jpg,"Azusa, CA",
California State University--San Bernardino,172,https://www.usnews.com/dims4/USNEWS/9fc9209/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F69%2F17%2Fbecffa25414a88f89b721aae7ec9%2F190826california-state-university-san-bernardino0.jpg,"San Bernardino, CA",Cal State University San Bernardino California State University San Bernardino
CUNY--Lehman College,172,https://www.usnews.com/dims4/USNEWS/d9c781b/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F34%2Fe7249894f2e4272d1b14a13effcb58%2Fcollege-photo_1892.jpg,"Bronx, NY",CUNY Lehman College CUNY Lehman College
Georgia Southern University,172,https://www.usnews.com/dims4/USNEWS/09f5d7b/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F2f%2F6d98b50694038760c5100f78e5328b%2Fcollege-photo_22722.jpg,"Statesboro, GA",
Idaho State University,172,,"Pocatello, ID",
Kennesaw State University,172,,"Kennesaw, GA",
Minnesota State University--Mankato,172,https://www.usnews.com/dims4/USNEWS/8e120a3/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fe2%2F3aa0d2b92efc20b5d84704260184f4%2Fcollege-photo_12094.jpg,"Mankato, MN",Minnesota State University Mankato Minnesota State University Mankato
Molloy University,172,https://www.usnews.com/dims4/USNEWS/d9f2480/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F46%2F5b6ed2f8853075ab051d054b075893%2Fcollege-photo_8777.jpg,"Rockville Centre, NY",
Northern Arizona University,172,https://www.usnews.com/dims4/USNEWS/b063efb/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F3a%2Fad9de107d6bdb77c34bfbeae9677fb%2FDJI_0015SummerDrone05152020.jpg,"Flagstaff, AZ",NAU
Northern Michigan University,172,https://www.usnews.com/dims4/USNEWS/3e7ac7b/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F9f%2F49c1a6fc786b63ca09c457737f24d4%2Fcollege-photo_35126.jpg,"Marquette, MI",
Oakland University,172,https://www.usnews.com/dims4/USNEWS/737b8f2/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fe7%2F64869bcb9ffe9b4a0c937073ae7758%2Fcollege-photo_21696.jpg,"Rochester, MI",
Ohio University,172,https://www.usnews.com/dims4/USNEWS/97d49b1/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F2e%2Ff3588f8b4464b8c6a3f215f4213eff%2F20120604class_gateway_bws.jpg,"Athens, OH",OU
Pacific Lutheran University,172,https://www.usnews.com/dims4/USNEWS/71e7f9a/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F04%2F787813ea467a6a6a88fa0f708df849%2Fcollege-photo_28693.jpg,"Tacoma, WA",
Salve Regina University,172,https://www.usnews.com/dims4/USNEWS/4ae8885/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F61%2Fbd3fa93126028bfe88907053068915%2Fcollege-photo_14183.jpg,"Newport, RI",
San José State University,172,https://www.usnews.com/dims4/USNEWS/aeff2e6/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F47%2F9b05a733071f307130251669a45713%2Fcollege-photo_19368.jpg,"San Jose, CA",
Simmons University,172,https://www.usnews.com/dims4/USNEWS/b791a86/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F04%2F6113452e0cd70ab6b5ff925c80e93a%2Fcollege-photo_6564.jpg,"Boston, MA",
St. John Fisher University,172,https://www.usnews.com/dims4/USNEWS/450d6e9/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F59%2F164a00992645168eb8c07421a9819d%2Fcollege-photo_2053.jpg,"Rochester, NY",St John Fisher College Saint John Fisher College
SUNY Downstate Health Sciences University,172,,"Brooklyn, NY",SUNY Downstate Medical Center
Texas State University,172,,"San Marcos, TX",Texas State University San Marcos
University of Detroit Mercy,172,https://www.usnews.com/dims4/USNEWS/efd5d73/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fc0%2Fd3195da6c8b1b53664827ca937a0b1%2Fcollege-photo_4112.jpg,"Detroit, MI",
University of Louisiana at Lafayette,172,https://www.usnews.com/dims4/USNEWS/d31a80a/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fe9%2F30cd27065810e33ceca21066b42672%2Fcollege-photo_36218.jpg,"Lafayette, LA",University of Louisiana Lafayette
University of Louisiana at Monroe,172,,"Monroe, LA",University of Louisiana Monroe
University of Maryland Global Campus,172,,"Adelphi, MD",UMUC University of Maryland University College
University of Memphis,172,https://www.usnews.com/dims4/USNEWS/e789bc5/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2Fe9%2F8b%2Fc6cde5a54707b306dda667407206%2F210806-submitted.jpg,"Memphis, TN",
University of South Alabama,172,https://www.usnews.com/dims4/USNEWS/9a05d64/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F3b%2F9f18d5e14fd278cb1ff51af52eaa09%2FStadium1.jpg,"Mobile, AL",
University of South Carolina Aiken,172,https://www.usnews.com/dims4/USNEWS/11a585d/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F0a%2F5495db2d8b42e1017b4644a49e6ec3%2FP1034710.jpg,"Aiken, SC",University of South Carolina Aiken
The University of Texas at El Paso,172,https://www.usnews.com/dims4/USNEWS/8bc2f17/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fc0%2Fcfc26037f670c744dd045376b22fda%2Fcollege-photo_6429.jpg,"El Paso, TX",UTEP University of Texas El Paso
Valdosta State University,172,,"Valdosta, GA",
Western Carolina University,172,https://www.usnews.com/dims4/USNEWS/961a723/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Ff9%2F7f31b01d442c92bec81322175fbf87%2Fcollege-photo_25151.jpg,"Cullowhee, NC",
Western Kentucky University,172,https://www.usnews.com/dims4/USNEWS/abf93e0/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F58%2F9a%2Fe6c6fa01491783116e94f480e747%2F190823western-kentucky-university0.jpg,"Bowling Green, KY",
Western Michigan University,172,https://www.usnews.com/dims4/USNEWS/6bcc26d/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fc6%2F690fec4d8f9d7244043dac390b8d04%2F4G5A0738.JPG,"Kalamazoo, MI",
Xavier University,172,https://www.usnews.com/dims4/USNEWS/4a3d4ec/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fcf%2F437b343d16f1a68431466b2af0bb06%2Fcollege-photo_35813.jpg,"Cincinnati, OH",
Alverno College,206,https://www.usnews.com/dims4/USNEWS/7bc5377/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F03%2F0107a339fc4e26a1e1bf1d2fd7729a%2Fcollege-photo_29108.jpg,"Milwaukee, WI",
Barry University,206,,"Miami Shores, FL",
Bowling Green State University,206,https://www.usnews.com/dims4/USNEWS/b84772f/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F81%2F17c35065b829f1c3c1d791f6287d0f%2Fcollege-photo_18886.jpg,"Bowling Green, OH",BGSU
California State University--Chico,206,https://www.usnews.com/dims4/USNEWS/1d6333d/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F18%2F48bf4ba8754efef8b3664d2c85a028%2Fcollege-photo_5739.jpg,"Chico, CA",Cal State University Chico California State University Chico
CUNY--College of Staten Island,206,https://www.usnews.com/dims4/USNEWS/4d75961/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fdb%2F9c9799895cf5ade9eaf02a3df9f674%2Fcollege-photo_25829.jpg,"Staten Island, NY",CUNY College of Staten Island CUNY College of Staten Island
Eastern Kentucky University,206,https://www.usnews.com/dims4/USNEWS/f593feb/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F57%2Fdb9c8bebccf481c8ec87cad36bca32%2Fcollege-photo_29505.jpg,"Richmond, KY",
Grand Valley State University,206,https://www.usnews.com/dims4/USNEWS/384ead9/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2F17%2Fd5%2F355f2f6c4961acf9ac17436f0b7a%2F211102-submitted.jpg,"Allendale, MI",
Hawaii Pacific University,206,https://www.usnews.com/dims4/USNEWS/6693bc3/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F9b%2F9e2470f61e624510265d9964fe7db4%2Fcollege-photo_32576.jpg,"Honolulu, HI",HPU
Illinois Wesleyan University,206,https://www.usnews.com/dims4/USNEWS/1976be6/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fb1%2Fe2f1c12ab469ddc0a0b88dfdd1e64e%2Fcollege-photo_3377.jpg,"Bloomington, IL",
Indiana University--South Bend,206,,"South Bend, IN",IU South Bend Indiana University South Bend Indiana University South Bend
